app,method,path,legacy_declarations,go_route_evidence,php_handler,client_consumers,response_evidence,scope_evidence
sidebar,GET,/roomQuality/setRoom,web/legacy/sidebar/src/api/roomQuality.js,-,-,web/legacy/sidebar/src/views/roomSop/roomQuality.vue,web/legacy/sidebar/src/api/roomQuality.js,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomSop/getSopInfo,web/legacy/sidebar/src/api/roomSop.js,internal/server/server.go,-,web/legacy/sidebar/src/views/roomSop/roomSop.vue,internal/server/server.go,internal/server/server.go
sidebar,GET,/roomSop/tipSopAddRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,web/legacy/sidebar/src/views/roomSop/pushRule.vue,web/legacy/sidebar/src/api/roomSop.js,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopDelRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,web/legacy/sidebar/src/views/roomSop/pushRule.vue,web/legacy/sidebar/src/api/roomSop.js,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopList,web/legacy/sidebar/src/api/roomSop.js,-,-,web/legacy/sidebar/src/views/roomSop/pushRule.vue,web/legacy/sidebar/src/api/roomSop.js,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/workContact/detail,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Detail.php#L33,web/legacy/sidebar/src/store/modules/app.js,client:web/legacy/sidebar/src/store/modules/app.js,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Detail.php#L33
sidebar,GET,/workContact/show,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Show.php#L43,web/legacy/sidebar/src/views/contact/index.vue;web/legacy/sidebar/src/views/contact/settingTag.vue,client:web/legacy/sidebar/src/views/contact/index.vue;client:web/legacy/sidebar/src/views/contact/settingTag.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Show.php#L43
sidebar,GET,/workContact/track,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Track.php#L44,web/legacy/sidebar/src/views/contact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Track.php#L44,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Track.php#L44
sidebar,GET,/workContactTag/allTag,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Tag/AllTag.php#L40,web/legacy/sidebar/src/views/contact/settingTag.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Tag/AllTag.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Tag/AllTag.php#L40
sidebar,GET,/workContactTagGroup/index,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/TagGroup/Index.php#L40,web/legacy/sidebar/src/views/contact/settingTag.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/TagGroup/Index.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/TagGroup/Index.php#L40
sidebar,GET,/workRoom/roomManage,web/legacy/sidebar/src/api/room.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Sidebar/RoomManage.php#L63,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Sidebar/RoomManage.php#L63,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Sidebar/RoomManage.php#L63
sidebar,GET,/wxJsSdk/config,web/legacy/sidebar/src/api/wxconfig.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/WxJSSDK/Config.php#L73,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/WxJSSDK/Config.php#L73,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/WxJSSDK/Config.php#L73
sidebar,POST,/common/upload,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/Upload.php#L33,web/legacy/sidebar/src/views/contact/editDetail.vue,client:web/legacy/sidebar/src/views/contact/editDetail.vue;git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/Upload.php#L33,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/Upload.php#L33
sidebar,PUT,/contactFieldPivot/update,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Update.php#L43,web/legacy/sidebar/src/views/contact/editDetail.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Update.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Update.php#L43
sidebar,PUT,/roomSop/logState,web/legacy/sidebar/src/api/roomSop.js,internal/server/server.go,-,web/legacy/sidebar/src/views/roomSop/roomSop.vue,internal/server/server.go,internal/server/server.go
sidebar,PUT,/roomSop/setRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,-,web/legacy/sidebar/src/api/roomSop.js,web/legacy/sidebar/src/api/roomSop.js
sidebar,PUT,/workContact/update,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Update.php#L43,web/legacy/sidebar/src/views/contact/remark.vue;web/legacy/sidebar/src/views/contact/settingTag.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Update.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Update.php#L43
